file,ref_number,ref_text,doi,doi_url,titleDoi,firstAuthDoi,author_similarity,title_similarity
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_0,[6],"Compton CC, Fielding LP, Burgart LJ, et al. 2000. Cancer. Prognostic factors in colorectal cancer. College of American Pathologists Consensus Statement 1999.",10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,https://doi.org/10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,American Joint Committee on Cancer prognostic factors consensus conference,Compton,100,75
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[1],"Siegel RL, Miller KD, Jemal A. 2020. CA Cancer J Clin. Cancer statistics, 2020.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[2],"Van Cutsem E, Cervantes A, Nordlinger B, Arnold D. 2014. Ann Oncol. Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[3],"Hanahan D, Weinberg RA. 2011. Cell. Hallmarks of cancer: the next generation.",10.1016/j.cell.2011.02.013,https://doi.org/10.1016/j.cell.2011.02.013,Hallmarks of Cancer: The Next Generation,Hanahan,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_14,[4],"Mehlen P, Puisieux A. 2006. Nat Rev Cancer. Metastasis: a question of life or death.",10.1038/nrc1886,https://doi.org/10.1038/nrc1886,Metastasis: a question of life or death,Mehlen,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[1],National Comprehensive Cancer Network. (2021). NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu,2,93
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[3],"Van Cutsem, E., Cervantes, A., & Nordlinger, B. (2014). Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up. Annals of Oncology, 25(suppl_3), iii1-iii9.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[4],"Le, D. T., Uram, J. N., & Wang, H. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmc1510353,https://doi.org/10.1056/nejmc1510353,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,,0,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[5],"Compton, C. C. (2006). Prognostic factors in cancer. In Prognostic Factors in Cancer (pp. 43-66). Wiley-Liss.",10.3816/ccc.2002.n.020,https://doi.org/10.3816/ccc.2002.n.020,Pathologic Prognostic Factors in the Recurrence of Rectal Cancer,Compton,100,62
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[6],"Jayne, D. G., Fook, S., & Loi, C. (2002). Peritoneal carcinomatosis from colorectal cancer. British Journal of Surgery, 89(12), 1545-1550.",10.1046/j.1365-2168.2002.02274.x,https://doi.org/10.1046/j.1365-2168.2002.02274.x,Peritoneal carcinomatosis from colorectal cancer,Jayne,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[7],"Siegel, R. L., Miller, K. D., & Jemal, A. (2020). Cancer statistics, 2020. CA: A Cancer Journal for Clinicians, 70(1), 7-30.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_18,[8],"Franko, J., Shi, Q., & Meyers, J. P. (2012). Prognosis of patients with peritoneal metastatic colorectal cancer given systemic therapy: an analysis of individual patient data from prospective randomised trials from the Analysis and Research in Cancers of the Digestive System (ARCAD) database. The Lancet Oncology, 17(12), 1709-1719.",10.1016/s1470-2045(16)30500-9,https://doi.org/10.1016/s1470-2045(16)30500-9,Prognosis of patients with peritoneal metastatic colorectal cancer given systemic therapy: an analysis of individual patient data from prospective randomised trials from the Analysis and Research in Cancers of the Digestive System (ARCAD) database,Franko,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[1],"Van Cutsem E, Cervantes A, Nordlinger B, Arnold D; ESMO Guidelines Working Group. 2014. Ann Oncol. Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[2],"Longley DB, Harkin DP, Johnston PG. 2003. Nat Rev Cancer. 5-fluorouracil: mechanisms of action and clinical strategies.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[3],"Cunningham D, Humblet Y, Siena S, et al. 2004. N Engl J Med. Cetuximab monotherapy and cetuximab plus irinotecan in irinotecan-refractory metastatic colorectal cancer.",10.1056/nejmoa033025,https://doi.org/10.1056/nejmoa033025,Cetuximab Monotherapy and Cetuximab plus Irinotecan in Irinotecan-Refractory Metastatic Colorectal Cancer,Cunningham,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[4],"Le DT, Uram JN, Wang H, et al. 2015. N Engl J Med. PD-1 Blockade in Tumors with Mismatch-Repair Deficiency.",10.1007/s11725-015-0588-4,https://doi.org/10.1007/s11725-015-0588-4,PD-1 blockade in tumors with mismatch-repair deficiency,Aparicio,11,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[5],Compton CC. 2007. Arch Pathol Lab Med. Prognostic factors in cancer: role of the pathologist.,10.3109/9781439807231-4,https://doi.org/10.3109/9781439807231-4,The role of the pathologist in assessing prognostic factors for breast cancer,,0,83
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_17,[6],"Chaffer CL, Weinberg RA. 2011. Science. A perspective on cancer cell metastasis.",10.1126/science.1203543,https://doi.org/10.1126/science.1203543,A Perspective on Cancer Cell Metastasis,Chaffer,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[1],"Siegel RL, Miller KD, Jemal A. 2020. CA Cancer J Clin. Colorectal cancer statistics, 2020.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[2],Compton CC. 2006. Arch Pathol Lab Med. Optimal pathologic staging: defining stage II disease.,10.1158/1078-0432.ccr-07-1398,https://doi.org/10.1158/1078-0432.ccr-07-1398,Optimal Pathologic Staging: Defining Stage II Disease,Compton,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[3],"Jayne DG, Fook S, Loi C, Seow-Choen F. 2002. Br J Surg. Peritoneal carcinomatosis from colorectal cancer.",10.1046/j.1365-2168.2002.02274.x,https://doi.org/10.1046/j.1365-2168.2002.02274.x,Peritoneal carcinomatosis from colorectal cancer,Jayne,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[4],"Glynne-Jones R, Wyrwicz L, Tiret E, et al. 2017. Ann Oncol. Rectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdx224,https://doi.org/10.1093/annonc/mdx224,"Rectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Glynne-Jones,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[5],"Holohan C, Van Schaeybroeck S, Longley DB, Johnston PG. 2013. Nat Rev Cancer. Cancer drug resistance: an evolving paradigm.",10.1038/nrc3599,https://doi.org/10.1038/nrc3599,Cancer drug resistance: an evolving paradigm,Holohan,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[6],"Van Cutsem E, Cervantes A, Nordlinger B, Arnold D. 2014. Ann Oncol. Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_20,[7],"Manfredi S, Lepage C, Hatem C, Coatmeur O, Faivre J, Bouvier AM. 2006. Ann Oncol. Epidemiology and management of liver metastases from colorectal cancer.",10.1097/01.sla.0000217629.94941.cf,https://doi.org/10.1097/01.sla.0000217629.94941.cf,Epidemiology and Management of Liver Metastases From Colorectal Cancer,Manfredi,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_6,[1],"Compton CC, Fielding LP, Burgart LJ, et al. 2000. American Joint Committee on Cancer Prognostic Factors Consensus Conference: Colorectal Working Group. Cancer 88:1739-57.",10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,https://doi.org/10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,American Joint Committee on Cancer prognostic factors consensus conference,Compton,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_6,[2],"Jayne DG, Fook S, Loi C, Seow-Choen F. 2002. Peritoneal carcinomatosis from colorectal cancer. Br J Surg 89:1545-50.",10.1046/j.1365-2168.2002.02274.x,https://doi.org/10.1046/j.1365-2168.2002.02274.x,Peritoneal carcinomatosis from colorectal cancer,Jayne,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_6,[3],National Comprehensive Cancer Network. 2021. NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu,2,93
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_6,[4],"Hanahan D, Weinberg RA. 2011. Hallmarks of cancer: the next generation. Cell 144:646-74.",10.1016/j.cell.2011.02.013,https://doi.org/10.1016/j.cell.2011.02.013,Hallmarks of Cancer: The Next Generation,Hanahan,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_6,[5],"Quail DF, Joyce JA. 2013. Microenvironmental regulation of tumor progression and metastasis. Nat Med 19:1423-37.",10.1038/nm.3394,https://doi.org/10.1038/nm.3394,Microenvironmental regulation of tumor progression and metastasis,Quail,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[1],"Compton CC, Fielding LP, Burgart LJ, et al. 2000. American Joint Committee on Cancer Prognostic Factors Consensus Conference: Colorectal Working Group. Cancer 88:1739-57.",10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,https://doi.org/10.1002/(sici)1097-0142(20000401)88:7<1739::aid-cncr30>3.0.co;2-t,American Joint Committee on Cancer prognostic factors consensus conference,Compton,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[2],"Siegel RL, Miller KD, Jemal A. 2020. Cancer statistics, 2020. CA Cancer J Clin 70:7-30.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[3],"Benson AB, Venook AP, Al-Hawary MM, et al. 2018. NCCN Guidelines Insights: Colon Cancer, Version 2.2018. J Natl Compr Canc Netw 16:359-69.",10.6004/jnccn.2018.0021,https://doi.org/10.6004/jnccn.2018.0021,"NCCN Guidelines Insights: Colon Cancer, Version 2.2018",Benson,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[4],"Punt CJ, Koopman M, Vermeulen L. 2017. From tumour heterogeneity to advances in precision treatment of colorectal cancer. Nat Rev Clin Oncol 14:235-46.",10.1038/nrclinonc.2016.171,https://doi.org/10.1038/nrclinonc.2016.171,From tumour heterogeneity to advances in precision treatment of colorectal cancer,Punt,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_8,[5],"Lee MS, Menter DG, Kopetz S. 2017. Right Versus Left Colon Cancer Biology: Integrating the Consensus Molecular Subtypes. J Natl Compr Canc Netw 15:411-9.",10.6004/jnccn.2017.0038,https://doi.org/10.6004/jnccn.2017.0038,Right Versus Left Colon Cancer Biology: Integrating the Consensus Molecular Subtypes,Lee,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[1],"Siegel RL, Miller KD, Jemal A. 2020. CA Cancer J Clin. Colorectal cancer statistics, 2020.",10.3322/caac.21590,https://doi.org/10.3322/caac.21590,"Cancer statistics, 2020",Siegel,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[2],Compton CC. 2007. Arch Pathol Lab Med. Optimal pathologic staging: defining stage II disease.,10.1158/1078-0432.ccr-07-1398,https://doi.org/10.1158/1078-0432.ccr-07-1398,Optimal Pathologic Staging: Defining Stage II Disease,Compton,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[3],National Comprehensive Cancer Network. 2021. NCCN Clinical Practice Guidelines in Oncology: Rectal Cancer.,10.6004/jnccn.2007.0025,https://doi.org/10.6004/jnccn.2007.0025,NCCN Invasive Breast Cancer Clinical Practice Guidelines in Oncology,_,0,87
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[4],"Chabner BA, Roberts TG Jr. 2005. N Engl J Med. Chemotherapy and the war on cancer.",10.1038/nrc1529,https://doi.org/10.1038/nrc1529,Chemotherapy and the war on cancer,Chabner,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[5],"Baskar R, Lee KA, Yeo R, Yeoh KW. 2012. J Med Radiat Sci. Cancer and radiation therapy: current advances and future directions.",10.7150/ijms.3635,https://doi.org/10.7150/ijms.3635,Cancer and Radiation Therapy: Current Advances and Future Directions,Baskar,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[6],"Glynne-Jones R, Wyrwicz L, Tiret E, et al. 2017. Ann Oncol. Rectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up.",10.1093/annonc/mdx224,https://doi.org/10.1093/annonc/mdx224,"Rectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Glynne-Jones,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[7],Gray H. 1918. Anatomy of the Human Body. The Large Intestine.,10.5962/bhl.title.20311,https://doi.org/10.5962/bhl.title.20311,Anatomy of the human body,Gray,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_19,[8],"American Joint Committee on Cancer. 2017. AJCC Cancer Staging Manual, 8th Edition.",10.1007/978-0-387-88441-7,https://doi.org/10.1007/978-0-387-88441-7,AJCC Cancer Staging Manual,American Joint Committee on Cancer,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[1],National Comprehensive Cancer Network. (2021). Colon Cancer (Version 2.2021).,10.1007/978-3-030-64668-4_3,https://doi.org/10.1007/978-3-030-64668-4_3,Diet and Colon Cancer: A Comprehensive Review,Kulshrestha,17,74
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[3],"Van Cutsem, E., Cervantes, A., Adam, R., Sobrero, A., Van Krieken, J. H., Aderka, D., ... & Nordlinger, B. (2016). ESMO consensus guidelines for the management of patients with metastatic colorectal cancer. Annals of Oncology, 27(8), 1386-1422.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem,100,65
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[4],"Le, D. T., Uram, J. N., Wang, H., Bartlett, B. R., Kemberling, H., Eyring, A. D., ... & Taube, J. M. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmoa1500596,https://doi.org/10.1056/nejmoa1500596,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,Le,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[5],"Quail, D. F., & Joyce, J. A. (2013). Microenvironmental regulation of tumor progression and metastasis. Nature Medicine, 19(11), 1423-1437.",10.1038/nm.3394,https://doi.org/10.1038/nm.3394,Microenvironmental regulation of tumor progression and metastasis,Quail,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[6],"Noy, R., & Pollard, J. W. (2014). Tumor-associated macrophages: from mechanisms to therapy. Immunity, 41(1), 49-61.",10.1016/j.immuni.2014.06.010,https://doi.org/10.1016/j.immuni.2014.06.010,Tumor-Associated Macrophages: From Mechanisms to Therapy,Noy,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[7],"Kalluri, R. (2016). The biology and function of fibroblasts in cancer. Nature Reviews Cancer, 16(9), 582-598.",10.1038/nrc.2016.73,https://doi.org/10.1038/nrc.2016.73,The biology and function of fibroblasts in cancer,Kalluri,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[8],"Valastyan, S., & Weinberg, R. A. (2011). Tumor metastasis: molecular insights and evolving paradigms. Cell, 147(2), 275-292.",10.1016/j.cell.2011.09.024,https://doi.org/10.1016/j.cell.2011.09.024,Tumor Metastasis: Molecular Insights and Evolving Paradigms,Valastyan,100,100
experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_15,[9],"Manfredi, S., Lepage, C., Hatem, C., Coatmeur, O., Faivre, J., & Bouvier, A. M. (2006). Epidemiology and management of liver metastases from colorectal cancer. Annals of Surgery, 244(2), 254-259.",10.1097/01.sla.0000217629.94941.cf,https://doi.org/10.1097/01.sla.0000217629.94941.cf,Epidemiology and Management of Liver Metastases From Colorectal Cancer,Manfredi,100,100
